Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
 [180] Solver::~Solver()     [123] std::_Vector_base<double, std::allocator<double> >::_M_create_storage(unsigned long) [12] __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > std::__fill_n_a<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, unsigned long, double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, unsigned long, double const&, std::random_access_iterator_tag)
  [25] MatrixCOO::read(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [109] std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data::_Vector_impl_data() [19] double* std::__fill_n_a<double*, unsigned long, double>(double*, unsigned long, double const&, std::random_access_iterator_tag)
   [3] MatrixCOO::mat_vec(std::vector<double, std::allocator<double> > const&, std::vector<double, std::allocator<double> >&) [66] std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [161] int* std::__fill_n_a<int*, unsigned long, int>(int*, unsigned long, int const&, std::random_access_iterator_tag)
 [181] MatrixCOO::MatrixCOO() [124] std::_Vector_base<double, std::allocator<double> >::_Vector_base(unsigned long, std::allocator<double> const&) [115] double* std::__addressof<double>(double&)
 [182] MatrixCOO::~MatrixCOO() [139] std::_Vector_base<double, std::allocator<double> >::_Vector_base() [162] int* std::__addressof<int>(int&)
 [102] __gnu_cxx::new_allocator<double>::deallocate(double*, unsigned long) [110] std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [62] __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > std::__miter_base<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >)
 [103] __gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*) [140] std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [63] double const* std::__niter_base<double const*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >)
  [90] __gnu_cxx::new_allocator<double>::new_allocator(__gnu_cxx::new_allocator<double> const&) [141] std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [120] double* std::__niter_base<double*>(double*)
 [104] __gnu_cxx::new_allocator<double>::new_allocator() [142] std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [64] double* std::__niter_base<double*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >)
  [85] __gnu_cxx::new_allocator<double>::~new_allocator() [126] std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [121] int* std::__niter_base<int*>(int*)
 [129] __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned long) [143] std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [73] __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > std::__niter_wrap<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double*)
 [130] __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [119] std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [163] double* std::__relocate_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&)
 [131] __gnu_cxx::new_allocator<int>::new_allocator() [144] std::_Vector_base<int, std::allocator<int> >::_Vector_base() [164] int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&)
 [132] __gnu_cxx::new_allocator<int>::~new_allocator() [145] std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [74] __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > std::__copy_move_a<false, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >)
  [17] __gnu_cxx::__alloc_traits<std::allocator<double>, double>::_S_propagate_on_copy_assign() [111] std::allocator_traits<std::allocator<double> >::deallocate(std::allocator<double>&, double*, unsigned long) [75] double* std::__copy_move_a1<false, double const*, double*>(double const*, double const*, double*)
  [60] __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::__normal_iterator(double const* const&) [112] std::allocator_traits<std::allocator<double> >::allocate(std::allocator<double>&, unsigned long) [76] double* std::__copy_move_a2<false, double const*, double*>(double const*, double const*, double*)
  [57] __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::__normal_iterator(double* const&) [88] std::allocator_traits<std::allocator<double> >::max_size(std::allocator<double> const&) [165] std::enable_if<std::__is_bitwise_relocatable<double, void>::value, double*>::type std::__relocate_a_1<double, double>(double*, double*, double*, std::allocator<double>&)
 [183] Solver::m() const     [146] std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [166] std::enable_if<std::__is_bitwise_relocatable<int, void>::value, int*>::type std::__relocate_a_1<int, int>(int*, int*, int*, std::allocator<int>&)
 [184] Solver::n() const     [147] std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [80] std::__size_to_integer(unsigned long)
 [185] MatrixCOO::m() const  [100] std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [81] std::iterator_traits<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > >::iterator_category std::__iterator_category<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&)
 [186] MatrixCOO::n() const   [18] double* std::__uninitialized_default_n_1<true>::__uninit_default_n<double*, unsigned long>(double*, unsigned long) [116] std::iterator_traits<double*>::iterator_category std::__iterator_category<double*>(double* const&)
  [84] __gnu_cxx::new_allocator<double>::_M_max_size() const [148] int* std::__uninitialized_default_n_1<true>::__uninit_default_n<int*, unsigned long>(int*, unsigned long) [167] std::iterator_traits<int*>::iterator_category std::__iterator_category<int*>(int* const&)
  [87] __gnu_cxx::new_allocator<double>::max_size() const [187] std::enable_if<std::chrono::__is_duration<std::chrono::duration<double, std::ratio<1l, 1l> > >::value, std::chrono::duration<double, std::ratio<1l, 1l> > >::type std::chrono::duration_cast<std::chrono::duration<double, std::ratio<1l, 1l> >, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [20] double* std::__uninitialized_default_n<double*, unsigned long>(double*, unsigned long)
  [91] __gnu_cxx::new_allocator<int>::_M_max_size() const [188] std::chrono::duration<double, std::ratio<1l, 1l> > std::chrono::__duration_cast_impl<std::chrono::duration<double, std::ratio<1l, 1l> >, std::ratio<1l, 1000000000l>, double, true, false>::__cast<long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [168] int* std::__uninitialized_default_n<int*, unsigned long>(int*, unsigned long)
  [95] __gnu_cxx::new_allocator<int>::max_size() const [189] std::chrono::duration<double, std::ratio<1l, 1l> >::duration<long, std::ratio<1l, 1000000000l>, void>(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [21] double* std::__uninitialized_default_n_a<double*, unsigned long, double>(double*, unsigned long, std::allocator<double>&)
  [61] __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::base() const [190] std::chrono::duration<double, std::ratio<1l, 1l> >::duration<double, void>(double const&) [169] int* std::__uninitialized_default_n_a<int*, unsigned long, int>(int*, unsigned long, std::allocator<int>&)
  [58] __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::base() const [191] std::chrono::duration<long, std::ratio<1l, 1000000000l> >::duration<long, void>(long const&) [82] double const& std::max<double>(double const&, double const&)
  [59] __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::operator+(long) const [192] std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >(std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&, std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&) [127] unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&)
  [96] std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() const [193] std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<long, std::ratio<1l, 1000000000l>, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&, std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [83] unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&)
  [97] std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [89] std::vector<double, std::allocator<double> >::_S_max_size(std::allocator<double> const&) [77] __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > std::copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >)
 [133] std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::time_since_epoch() const [149] std::vector<double, std::allocator<double> >::_S_relocate(double*, double*, double*, std::allocator<double>&) [30] void std::fill<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&)
 [134] std::chrono::duration<double, std::ratio<1l, 1l> >::count() const [150] std::vector<double, std::allocator<double> >::_S_do_relocate(double*, double*, double*, std::allocator<double>&, std::integral_constant<bool, true>) [13] __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > std::fill_n<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, unsigned long, double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, unsigned long, double const&)
 [128] std::chrono::duration<long, std::ratio<1l, 1000000000l> >::count() const [151] std::vector<double, std::allocator<double> >::_S_use_relocate() [22] double* std::fill_n<double*, unsigned long, double>(double*, unsigned long, double const&)
  [55] double* std::vector<double, std::allocator<double> >::_M_data_ptr<double>(double*) const [29] std::vector<double, std::allocator<double> >::_M_default_append(unsigned long) [170] int* std::fill_n<int*, unsigned long, int>(int*, unsigned long, int const&)
  [31] std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [125] std::vector<double, std::allocator<double> >::_S_check_init_len(unsigned long, std::allocator<double> const&) [78] void std::_Destroy<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >)
  [68] std::vector<double, std::allocator<double> >::end() const [152] std::vector<double, std::allocator<double> >::_S_nothrow_relocate(std::integral_constant<bool, true>) [79] void std::_Destroy<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, std::allocator<double>&)
  [16] std::vector<double, std::allocator<double> >::size() const [26] std::vector<double, std::allocator<double> >::_M_default_initialize(unsigned long) [117] void std::_Destroy<double*>(double*, double*)
  [69] std::vector<double, std::allocator<double> >::begin() const [67] std::vector<double, std::allocator<double> >::end() [118] void std::_Destroy<double*, double>(double*, double*, std::allocator<double>&)
  [70] std::vector<double, std::allocator<double> >::capacity() const [56] std::vector<double, std::allocator<double> >::data() [171] void std::_Destroy<int*>(int*, int*)
  [98] std::vector<double, std::allocator<double> >::max_size() const [65] std::vector<double, std::allocator<double> >::begin() [172] void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&)
   [7] std::vector<double, std::allocator<double> >::operator[](unsigned long) const [28] std::vector<double, std::allocator<double> >::resize(unsigned long) [10] void std::__fill_a<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&)
  [34] std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [153] std::vector<double, std::allocator<double> >::vector() [23] void std::__fill_a<double*, double>(double*, double*, double const&)
   [8] std::vector<int, std::allocator<int> >::size() const [27] std::vector<double, std::allocator<double> >::vector(unsigned long, std::allocator<double> const&) [173] void std::__fill_a<int*, int>(int*, int*, int const&)
  [99] std::vector<int, std::allocator<int> >::max_size() const [113] std::vector<double, std::allocator<double> >::~vector() [11] void std::__fill_a1<double*, std::vector<double, std::allocator<double> >, double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&)
  [92] std::allocator<double>::allocator(std::allocator<double> const&) [14] std::vector<double, std::allocator<double> >::operator=(std::vector<double, std::allocator<double> > const&) [9] __gnu_cxx::__enable_if<std::__is_scalar<double>::__value, void>::__type std::__fill_a1<double*, double>(double*, double*, double const&)
 [105] std::allocator<double>::allocator() [4] std::vector<double, std::allocator<double> >::operator[](unsigned long) [174] __gnu_cxx::__enable_if<std::__is_scalar<int>::__value, void>::__type std::__fill_a1<int*, int>(int*, int*, int const&)
  [86] std::allocator<double>::~allocator() [101] std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [94] operator new(unsigned long, void*)
 [135] std::allocator<int>::allocator() [154] std::vector<int, std::allocator<int> >::_S_relocate(int*, int*, int*, std::allocator<int>&) [6] _init
 [136] std::allocator<int>::~allocator() [155] std::vector<int, std::allocator<int> >::_S_do_relocate(int*, int*, int*, std::allocator<int>&, std::integral_constant<bool, true>)
  [71] double* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<double>(double const*, double const*, double*) [156] std::vector<int, std::allocator<int> >::_S_use_relocate()
